#"+EI TIC MRM (** -> **) 20230518 Sample data MRM.d "		
#Point	X(Minutes)	Y(Counts)
1939	15.07	10.8939075469971
1940	15.075	10.2609996795654
1941	15.08	9.53263664245605
1942	15.085	9.41715812683105
1943	15.09	10.0513963699341
1944	15.095	11.2640790939331
1945	15.1	12.5627126693726
1946	15.105	12.9573469161987
1947	15.11	12.1809453964233
1948	15.115	11.3057613372803
1949	15.12	11.1298828125
1950	15.125	11.168249130249
1951	15.13	11.1426296234131
1952	15.136	11.6104736328125
1953	15.141	12.362021446228
1954	15.146	12.3137273788452
1955	15.151	11.477334022522
1956	15.156	10.9347400665283
1957	15.161	11.0257797241211
1958	15.166	11.2735729217529
1959	15.171	11.7689647674561
1960	15.176	12.7808752059937
1961	15.181	13.9071273803711
1962	15.186	14.9080686569214
1963	15.191	15.9944286346436
1964	15.196	16.6639747619629
1965	15.201	16.0929355621338
1966	15.207	14.6703805923462
1967	15.212	13.8564147949219
1968	15.217	13.9211721420288
1969	15.222	13.6347970962524
1970	15.227	12.4817638397217
1971	15.232	11.3124914169312
1972	15.237	10.8020095825195
1973	15.242	10.8921251296997
1974	15.247	11.3576602935791
1975	15.252	11.9560346603394
1976	15.257	12.3959722518921
1977	15.262	12.5056667327881
1978	15.267	12.2101573944092
1979	15.272	11.5305013656616
1980	15.278	10.7275695800781
1981	15.283	10.0938787460327
1982	15.288	9.80053329467773
1983	15.293	10.0274705886841
1984	15.298	10.7893934249878
1985	15.303	11.4736700057983
1986	15.308	11.2256565093994
1987	15.313	9.90723609924316
1988	15.318	8.36452198028564
1989	15.323	7.39835071563721
1990	15.328	7.04444694519043
1991	15.333	6.91981077194214
1992	15.338	6.76309967041016
1993	15.343	6.60444831848145
1994	15.349	65.1079406738281
1995	15.356	49.3833389282227
1996	15.361	38.2686767578125
1997	15.366	30.3319530487061
1998	15.371	25.4010601043701
1999	15.376	22.1027145385742
2000	15.382	20.7688541412354
2001	15.387	21.2343578338623
2002	15.392	21.8504428863525
2003	15.397	21.654842376709
2004	15.402	21.4328899383545
2005	15.407	21.4647655487061
2006	15.412	21.0235557556152
2007	15.417	20.474573135376
2008	15.422	20.9851818084717
2009	15.427	22.3600120544434
2010	15.432	22.8299236297607
2011	15.437	21.0117473602295
2012	15.442	17.9845714569092
2013	15.448	16.0873756408691
2014	15.453	16.1197452545166
2015	15.458	17.0288105010986
2016	15.463	17.409065246582
2017	15.468	16.7248687744141
2018	15.473	15.4043006896973
2019	15.478	14.1985387802124
2020	15.483	13.6513996124268
2021	15.488	13.5994911193848
2022	15.493	13.7849082946777
2023	15.498	14.50940990448
2024	15.503	15.5617074966431
2025	15.508	16.1179389953613
2026	15.514	15.9471807479858
2027	15.519	15.0949945449829
2028	15.524	13.9744348526001
2029	15.529	13.7529630661011
2030	15.534	15.2577772140503
2031	15.539	18.1914386749268
2032	15.544	21.4276599884033
2033	15.549	23.4068908691406
2034	15.554	23.4600257873535
2035	15.559	22.9517993927002
2036	15.564	23.3228549957275
2037	15.569	24.4995136260986
2038	15.574	25.8254375457764
2039	15.58	26.6483383178711
2040	15.585	26.5336513519287
2041	15.59	25.750804901123
2042	15.595	24.8767375946045
2043	15.6	24.6971778869629
2044	15.605	25.8978290557861
2045	15.61	28.1791915893555
2046	15.615	30.1080474853516
2047	15.62	30.8669242858887
2048	15.625	31.359920501709
2049	15.63	31.9502182006836
2050	15.635	32.3184051513672
2051	15.64	32.3951873779297
2052	15.646	37.0490036010742
2053	15.655	5.41663074493408
2054	15.66	5.94560956954956
2055	15.664	6.44738149642944
2056	15.669	7.0088210105896
2057	15.673	7.55409097671509
2058	15.678	7.74690389633179
2059	15.682	7.38096141815186
2060	15.687	6.52066707611084
2061	15.691	5.52867078781128
2062	15.696	5.04311275482178
2063	15.701	5.35812759399414
2064	15.705	6.10245323181152
2065	15.71	6.70273399353027
2066	15.714	6.93224811553955
2067	15.719	6.92602252960205
2068	15.723	6.75130224227905
2069	15.728	6.54480457305908
2070	15.732	6.64689874649048
2071	15.737	6.87620258331299
2072	15.741	6.78133106231689
2073	15.746	6.4863166809082
2074	15.75	6.22019624710083
2075	15.755	5.95752239227295
2076	15.759	5.81982278823853
2077	15.764	6.15214824676514
2078	15.769	7.25207948684692
2079	15.773	8.93865776062012
2080	15.778	10.3990116119385
2081	15.782	11.1756420135498
2082	15.787	11.7794361114502
2083	15.791	12.8633098602295
2084	15.796	14.6567907333374
2085	15.8	17.3993988037109
2086	15.805	21.3638191223145
2087	15.809	26.2909774780273
2088	15.814	31.4983940124512
2089	15.818	36.3556289672852
2090	15.823	40.0029449462891
2091	15.827	41.0915908813477
2092	15.832	38.6805648803711
2093	15.836	33.2148857116699
2094	15.841	26.4483795166016
2095	15.846	20.2264232635498
2096	15.85	15.8376922607422
2097	15.855	13.6168556213379
2098	15.859	12.7824487686157
2099	15.864	12.4409599304199
2100	15.868	12.271842956543
2101	15.873	4.6518988609314
2102	15.877	4.62299251556396
2103	15.882	4.27193164825439
2104	15.886	3.78131675720215
2105	15.891	3.53784584999084
2106	15.895	3.58788061141968
2107	15.9	3.80532264709473
2108	15.904	4.06026840209961
2109	15.909	3.9877917766571
2110	15.914	3.50221538543701
2111	15.918	3.27127599716187
2112	15.923	3.63591957092285
2113	15.927	4.0573616027832
2114	15.932	4.12766551971436
2115	15.936	4.02930927276611
2116	15.941	4.00501489639282
2117	15.945	4.12743139266968
2118	15.95	4.36277484893799
2119	15.954	4.56069183349609
2120	15.959	4.58612728118896
2121	15.963	4.51517105102539
2122	15.968	4.58785057067871
2123	15.972	4.8489670753479
2124	15.977	4.97204208374023
2125	15.981	4.7099986076355
2126	15.986	4.24630784988403
2127	15.991	3.84541082382202
2128	15.995	3.68736290931702
2129	16	3.91576623916626
2130	16.004	4.4796028137207
2131	16.009	5.1788215637207
2132	16.013	5.88308382034302
2133	16.018	6.30684471130371
2134	16.022	6.08900785446167
2135	16.027	5.40205478668213
2136	16.031	4.71887731552124
2137	16.036	4.22973728179932
2138	16.04	18.7520656585693
2139	16.045	18.4937915802002
2140	16.049	18.0994262695313
2141	16.054	18.0328521728516
2142	16.059	17.8574962615967
2143	16.063	16.9827880859375
2144	16.068	16.0937004089355
2145	16.072	15.7397890090942
2146	16.077	15.2663421630859
2147	16.081	14.5453720092773
2148	16.086	14.4623250961304
2149	16.09	15.151086807251
2150	16.095	15.8818035125732
2151	16.099	16.7728576660156
2152	16.104	18.7529392242432
2153	16.108	22.5139961242676
2154	16.113	28.8099040985107
2155	16.117	39.1339721679688
2156	16.122	55.356990814209
2157	16.126	78.6992645263672
2158	16.131	108.502998352051
2159	16.136	141.677795410156
2160	16.14	173.099960327148
2161	16.145	195.910827636719
2162	16.149	203.158645629883
2163	16.154	193.28157043457
2164	16.158	172.971954345703
2165	16.163	151.373336791992
2166	16.167	133.213180541992
2167	16.172	120.919509887695
2168	16.176	119.490180969238
2169	16.181	131.910888671875
2170	16.185	154.006118774414
2171	16.19	178.838226318359
2172	16.194	201.178146362305
2173	16.199	216.147384643555
2174	16.204	218.798477172852
2175	16.208	207.228515625
2176	16.213	184.631805419922
2177	16.217	156.862365722656
2178	16.222	129.522613525391
2179	16.226	105.961402893066
2180	16.231	86.7907257080078
2181	16.235	72.6550445556641
2182	16.24	64.2982788085938
2183	16.244	59.5257263183594
2184	16.249	55.3832969665527
2185	16.253	51.1766815185547
2186	16.258	47.0332984924316
2187	16.262	43.0619735717773
2188	16.267	39.5979843139648
2189	16.272	36.8983688354492
2190	16.276	35.2674255371094
2191	16.281	34.9354286193848
2192	16.285	35.6033973693848
2193	16.29	36.796142578125
2194	16.294	38.0066871643066
2195	16.299	38.344108581543
2196	16.303	37.6415824890137
2197	16.308	36.1961250305176
2198	16.312	33.7736511230469
2199	16.317	30.5995578765869
2200	16.321	27.74045753479
2201	16.326	26.1105632781982
2202	16.33	25.8377685546875
2203	16.335	26.202787399292
2204	16.34	26.2477169036865
2205	16.344	25.4564437866211
2206	16.349	24.0894985198975
2207	16.353	22.5973892211914
2208	16.358	21.2228851318359
2209	16.362	20.2429084777832
2210	16.367	19.7006301879883
2211	16.371	19.3712863922119
2212	16.376	19.1990299224854
2213	16.38	18.9390754699707
2214	16.385	18.2110824584961
2215	16.389	17.2630939483643
2216	16.394	16.6966743469238
2217	16.398	16.6196403503418
2218	16.403	40.7898139953613
2219	16.408	40.3962097167969
2220	16.413	39.6521339416504
2221	16.418	38.7574577331543
2222	16.423	37.7769813537598
2223	16.428	36.9736328125
2224	16.433	36.9449501037598
2225	16.438	37.6178436279297
2226	16.444	38.6838073730469
2227	16.449	40.0958404541016
2228	16.454	41.1404075622559
2229	16.459	41.0789260864258
2230	16.464	40.6763458251953
2231	16.469	40.3050956726074
2232	16.474	39.1829528808594
2233	16.479	37.7971420288086
2234	16.484	37.6428413391113
2235	16.489	39.2757034301758
2236	16.494	41.2269401550293
2237	16.499	41.4772834777832
2238	16.504	40.1972694396973
2239	16.509	38.886116027832
2240	16.514	38.1832122802734
2241	16.52	38.0503234863281
2242	16.525	38.6391296386719
2243	16.53	39.8944702148438
2244	16.535	41.2420845031738
2245	16.54	42.2152252197266
2246	16.545	43.3422622680664
2247	16.55	44.579704284668
2248	16.555	44.4289970397949
2249	16.56	43.0349769592285
2250	16.565	42.8932723999023
2251	16.57	44.880184173584
2252	16.575	47.2593574523926
2253	16.58	48.1672744750977
2254	16.585	47.302734375
2255	16.59	46.9110946655273
2256	16.596	50.8063697814941
2257	16.601	61.207088470459
2258	16.606	78.759162902832
2259	16.611	104.771675109863
2260	16.616	139.132141113281
2261	16.621	176.383041381836
2262	16.626	205.842697143555
2263	16.631	215.894302368164
2264	16.636	202.5146484375
2265	16.641	172.334457397461
2266	16.646	136.160461425781
2267	16.651	103.118156433105
2268	16.656	78.4737014770508
2269	16.661	63.4151000976563
2270	16.666	56.954761505127
2271	16.672	56.4497299194336
2272	16.677	57.7550468444824
2273	16.682	57.5014038085938
2274	16.687	54.8303718566895
2275	16.692	51.2063293457031
2276	16.697	49.0304183959961
2277	16.702	49.3156242370605
2278	16.707	51.1307601928711
2279	16.712	52.8160514831543
2280	16.717	53.6183700561523
2281	16.722	53.9746894836426
2282	16.727	54.4484519958496
2283	16.732	19.7556247711182
2284	16.737	18.9990348815918
2285	16.743	17.9318885803223
2286	16.748	16.6823577880859
2287	16.753	15.8648996353149
2288	16.758	15.5800733566284
2289	16.763	15.3197145462036
2290	16.768	15.159441947937
2291	16.773	15.9177560806274
2292	16.778	17.3121700286865
2293	16.783	18.3632831573486
2294	16.788	19.2570285797119
2295	16.793	20.1265258789063
2296	16.798	20.0651664733887
2297	16.803	19.2585697174072
2298	16.808	19.196683883667
2299	16.814	20.2800445556641
2300	16.819	21.5322742462158
2301	16.824	22.2694282531738
2302	16.829	22.5836582183838
2303	16.834	23.0457649230957
2304	16.839	24.1681880950928
2305	16.844	25.2625885009766
2306	16.849	25.6261444091797
2307	16.854	26.1851119995117
2308	16.859	29.4230003356934
2309	16.864	40.8563461303711
2310	16.869	71.7262344360352
2311	16.874	140.017028808594
2312	16.88	268.651916503906
2313	16.885	471.523406982422
2314	16.89	728.503662109375
2315	16.895	975.675659179688
2316	16.9	1133.40759277344
2317	16.905	1154.68139648438
2318	16.91	1048.84814453125
2319	16.915	865.164123535156
2320	16.92	662.978393554688
2321	16.925	487.479278564453
2322	16.93	358.721862792969
2323	16.935	273.817199707031
2324	16.94	221.069854736328
2325	16.945	189.520950317383
2326	16.951	170.79719543457
2327	16.956	161.473739624023
2328	16.961	160.942459106445
2329	16.966	168.101593017578
2330	16.971	182.640670776367
2331	16.976	204.50422668457
2332	16.981	227.734924316406
2333	16.986	239.638153076172
2334	16.991	231.115875244141
2335	16.996	204.182174682617
2336	17.001	167.691650390625
2337	17.006	131.268569946289
2338	17.011	100.846641540527
2339	17.017	78.3107299804688
2340	17.022	64.141731262207
2341	17.027	57.2543716430664
2342	17.032	54.6259918212891
2343	17.037	53.0242805480957
2344	17.042	51.1171264648438
2345	17.047	49.7616996765137
2346	17.052	49.1446189880371
2347	17.057	48.6213569641113
2348	17.062	48.401496887207
2349	17.067	49.5702209472656
2350	17.072	53.8327293395996
2351	17.077	61.0877456665039
2352	17.082	67.9424514770508
2353	17.088	71.9637222290039
2354	17.093	73.8517608642578
2355	17.098	73.6933746337891
2356	17.103	69.615104675293
2357	17.108	61.7338829040527
2358	17.113	53.4925117492676
2359	17.118	47.2829399108887
2360	17.123	42.5807800292969
2361	17.128	38.9737548828125
2362	17.133	36.8740463256836
2363	17.138	35.9227485656738
2364	17.143	35.3717613220215
2365	17.148	131.816314697266
2366	17.156	142.361022949219
2367	17.161	174.518081665039
2368	17.166	222.188003540039
2369	17.171	275.100799560547
2370	17.176	315.141418457031
2371	17.181	326.689270019531
2372	17.187	304.939331054688
2373	17.192	258.703643798828
2374	17.197	205.226440429688
2375	17.202	159.794158935547
2376	17.207	128.926605224609
2377	17.212	110.720443725586
2378	17.217	100.375450134277
2379	17.222	94.9012145996094
2380	17.227	93.2885513305664
2381	17.232	94.9012298583984
2382	17.237	97.4655838012695
2383	17.242	98.392951965332
2384	17.247	97.6054229736328
2385	17.252	97.1158142089844
2386	17.257	98.1292343139648
2387	17.263	99.0128021240234
2388	17.268	96.8364868164063
2389	17.273	91.9547882080078
2390	17.278	87.5402984619141
2391	17.283	85.9667816162109
2392	17.288	86.9606857299805
2393	17.293	88.2681427001953
2394	17.298	88.7188186645508
2395	17.303	89.2320861816406
2396	17.308	90.5879821777344
2397	17.313	92.9734725952148
2398	17.318	95.2583465576172
2399	17.323	94.9920043945313
2400	17.328	92.2634582519531
2401	17.334	89.7483520507813
2402	17.339	88.7783889770508
2403	17.344	89.4174499511719
2404	17.349	91.500846862793
2405	17.354	93.3969573974609
2406	17.359	94.5388946533203
2407	17.364	96.3395919799805
2408	17.369	98.4959259033203
2409	17.374	99.8203353881836
2410	17.379	100.332565307617
2411	17.384	99.8347015380859
2412	17.389	98.2641448974609
2413	17.394	96.3982086181641
2414	17.399	93.8682861328125
2415	17.404	90.3949661254883
2416	17.41	88.6548843383789
2417	17.415	90.0898590087891
2418	17.42	92.2096633911133
2419	17.425	93.2545013427734
2420	17.43	92.9781646728516
2421	17.435	91.6222534179688
2422	17.44	90.5758285522461
2423	17.445	91.5564041137695
2424	17.45	95.5519180297852
2425	17.455	101.720687866211
2426	17.46	107.023628234863
2427	17.465	108.780426025391
2428	17.47	106.394462585449
2429	17.475	101.047836303711
2430	17.48	95.2835388183594
2431	17.486	92.1027450561523
2432	17.491	91.7398529052734
2433	17.496	91.3090057373047
2434	17.501	89.2214126586914
2435	17.506	86.3728713989258
2436	17.511	83.7519226074219
2437	17.516	81.5720825195313
2438	17.521	80.5442276000977
2439	17.526	81.6602630615234
2440	17.531	84.7291488647461
2441	17.536	88.4183883666992
2442	17.541	91.9509963989258
2443	17.546	94.7916717529297
2444	17.551	96.9057312011719
2445	17.557	98.312126159668
2446	17.562	97.6689834594727
2447	17.567	94.7321319580078
2448	17.572	92.2983016967773
2449	17.577	92.1740646362305
2450	17.582	92.6439819335938
2451	17.587	92.0609130859375
2452	17.592	91.2960891723633
2453	17.597	91.0187759399414
2454	17.602	90.643440246582
2455	17.607	90.1010437011719
2456	17.612	89.734977722168
2457	17.617	89.638557434082
2458	17.622	90.1157684326172
2459	17.627	91.8330993652344
2460	17.633	94.4986038208008
2461	17.638	96.1308746337891
2462	17.643	95.1587371826172
2463	17.648	92.12158203125
2464	17.653	89.4306488037109
2465	17.658	90.0843734741211
2466	17.663	94.058837890625
2467	17.668	98.533088684082
2468	17.673	101.960845947266
2469	17.678	104.281745910645
2470	17.683	105.171783447266
2471	17.688	103.644470214844
2472	17.693	99.7630004882813
2473	17.698	96.4579849243164
2474	17.704	95.9277496337891
2475	17.709	96.8793334960938
2476	17.714	97.7584991455078
2477	17.719	98.8816986083984
2478	17.724	100.034492492676
2479	17.729	100.489349365234
2480	17.734	100.733604431152
2481	17.739	100.773590087891
2482	17.744	99.8581771850586
2483	17.749	98.4434661865234
2484	17.754	97.3711700439453
2485	17.759	96.261589050293
2486	17.764	94.6434936523438
2487	17.769	93.3744583129883
2488	17.774	94.0441741943359
2489	17.78	97.3455505371094
2490	17.785	103.710296630859
2491	17.79	116.906593322754
2492	17.795	145.330291748047
2493	17.8	196.696899414063
2494	17.805	271.211059570313
2495	17.81	361.363555908203
2496	17.815	451.35693359375
2497	17.82	513.227233886719
2498	17.825	517.856811523438
2499	17.83	460.228912353516
2500	17.835	366.802368164063
2501	17.84	273.113861083984
2502	17.845	199.839874267578
2503	17.851	151.406158447266
2504	17.856	124.525276184082
2505	17.861	111.837821960449
2506	17.866	106.436149597168
2507	17.871	105.071754455566
2508	17.876	105.863586425781
2509	17.881	106.460792541504
2510	17.886	105.687103271484
2511	17.891	104.408111572266
2512	17.896	103.38060760498
2513	17.901	102.011215209961
2514	17.906	100.624710083008
2515	17.911	100.914566040039
2516	17.916	102.76155090332
2517	17.921	104.391891479492
2518	17.927	103.999481201172
2519	17.932	101.493949890137
2520	17.937	99.2546997070313
2521	17.942	99.4696655273438
2522	17.947	101.700141906738
2523	17.952	103.656761169434
2524	17.957	103.642234802246
2525	17.962	101.740745544434
2526	17.967	99.2557754516602
2527	17.972	98.3071136474609
2528	17.977	99.9683532714844
2529	17.982	102.397827148438
2530	17.987	102.643112182617
2531	17.992	100.896835327148
2532	17.998	100.166580200195
2533	18.003	101.051391601563
2534	18.008	101.448577880859
2535	18.013	100.871681213379
2536	18.018	100.762634277344
2537	18.023	102.835037231445
2538	18.028	106.509078979492
2539	18.033	108.936553955078
2540	18.038	108.799835205078
2541	18.043	106.978248596191
2542	18.048	105.634262084961
2543	18.053	106.833435058594
2544	18.058	109.436042785645
2545	18.063	110.295181274414
2546	18.068	108.605026245117
2547	18.074	105.962463378906
2548	18.079	103.345504760742
2549	18.084	100.763061523438
2550	18.089	98.0559463500977
2551	18.094	95.6263961791992
2552	18.099	95.4284973144531
2553	18.104	98.2135009765625
2554	18.109	101.497940063477
2555	18.114	103.056198120117
2556	18.119	103.031623840332
2557	18.124	102.152168273926
2558	18.129	100.536041259766
2559	18.134	99.1626129150391
2560	18.139	99.9941482543945
2561	18.144	103.463356018066
2562	18.15	107.561805725098
2563	18.155	109.916213989258
2564	18.16	109.960235595703
2565	18.165	109.662971496582
2566	18.17	111.201118469238
2567	18.175	114.589790344238
2568	18.18	117.300170898438
2569	18.185	117.111366271973
2570	18.19	114.906623840332
2571	18.195	112.595993041992
2572	18.2	110.662979125977
2573	18.205	109.492172241211
2574	18.21	109.399620056152
2575	18.215	109.356506347656
2576	18.221	108.608154296875
2577	18.226	107.83821105957
2578	18.231	107.713020324707
2579	18.236	107.764236450195
2580	18.241	107.130020141602
2581	18.246	106.293899536133
2582	18.251	106.758087158203
2583	18.256	108.525741577148
2584	18.261	109.634315490723
2585	18.266	108.706756591797
2586	18.271	106.718360900879
2587	18.276	104.727699279785
2588	18.281	103.295532226563
2589	18.286	103.01171875
2590	18.291	103.361389160156
2591	18.297	103.845146179199
2592	18.302	105.13468170166
2593	18.307	107.169174194336
2594	18.312	108.93807220459
2595	18.317	110.242698669434
2596	18.322	111.235359191895
2597	18.327	112.278732299805
2598	18.332	114.109809875488
2599	18.337	116.405937194824
2600	18.342	118.11848449707
2601	18.347	118.759956359863
2602	18.352	118.520027160645
2603	18.357	118.089950561523
2604	18.362	118.094604492188
2605	18.368	118.22013092041
2606	18.373	118.578002929688
2607	18.378	119.59725189209
2608	18.383	120.902694702148
2609	18.388	123.010047912598
2610	18.393	126.83228302002
2611	18.398	130.985000610352
2612	18.403	134.444412231445
2613	18.408	137.946563720703
2614	18.413	141.840148925781
2615	18.418	147.251159667969
2616	18.423	157.783813476563
2617	18.428	177.13102722168
2618	18.433	207.55583190918
2619	18.438	251.226577758789
2620	18.444	308.894866943359
2621	18.449	371.340087890625
2622	18.454	417.160247802734
2623	18.459	426.369537353516
2624	18.464	393.088928222656
2625	18.469	329.189147949219
2626	18.474	259.95654296875
2627	18.479	206.1650390625
2628	18.484	171.54768371582
2629	18.489	151.44953918457
2630	18.494	141.46337890625
2631	18.499	137.078048706055
2632	18.504	135.206344604492
2633	18.509	134.548278808594
2634	18.515	134.186752319336
2635	18.52	134.467803955078
2636	18.525	136.031311035156
2637	18.53	138.075714111328
2638	18.535	138.733581542969
2639	18.54	137.389831542969
2640	18.545	135.716690063477
2641	18.55	134.959030151367
2642	18.555	135.415710449219
2643	18.56	137.756271362305
2644	18.565	140.132827758789
2645	18.57	138.952194213867
2646	18.575	134.852325439453
2647	18.58	131.440933227539
2648	18.585	129.932571411133
2649	18.591	128.804641723633
2650	18.596	127.118865966797
2651	18.601	125.102020263672
2652	18.606	122.566688537598
2653	18.611	119.874839782715
2654	18.616	119.500045776367
2655	18.621	121.963340759277
2656	18.626	124.15251159668
2657	18.631	123.722862243652
2658	18.636	121.438613891602
2659	18.641	119.443634033203
2660	18.646	119.020584106445
2661	18.651	119.367317199707
2662	18.656	119.667015075684
2663	18.661	121.602851867676
2664	18.667	126.26016998291
2665	18.672	131.650573730469
2666	18.677	135.315322875977
2667	18.682	135.323501586914
2668	18.687	131.274185180664
2669	18.692	126.536727905273
2670	18.697	124.713859558105
2671	18.702	125.69287109375
2672	18.707	127.042304992676
2673	18.712	127.438331604004
2674	18.717	127.06770324707
2675	18.722	126.145393371582
2676	18.727	125.733444213867
2677	18.732	127.324890136719
2678	18.738	129.722198486328
2679	18.743	130.774917602539
2680	18.748	131.641021728516
2681	18.753	134.138763427734
2682	18.758	136.818252563477
2683	18.763	136.943450927734
2684	18.768	134.352767944336
2685	18.773	131.875198364258
2686	18.778	132.1513671875
2687	18.783	133.599136352539
2688	18.788	132.326370239258
2689	18.793	128.257064819336
2690	18.798	124.866592407227
2691	18.803	123.194358825684
2692	18.808	122.343444824219
2693	18.814	122.634803771973
2694	18.819	124.09058380127
2695	18.824	125.649635314941
2696	18.829	126.571334838867
2697	18.834	126.803375244141
2698	18.839	126.938545227051
2699	18.844	127.822898864746
2700	18.849	128.869979858398
2701	18.854	128.816741943359
2702	18.859	128.837265014648
2703	18.864	130.073638916016
2704	18.869	129.880996704102
2705	18.874	127.752296447754
2706	18.879	126.87134552002
2707	18.885	127.379974365234
2708	18.89	127.311614990234
2709	18.895	127.837219238281
2710	18.9	129.850982666016
2711	18.905	131.19303894043
2712	18.91	131.191558837891
2713	18.915	132.497924804688
2714	18.92	137.14533996582
2715	18.925	144.732574462891
2716	18.93	157.789367675781
2717	18.935	182.415618896484
2718	18.94	220.610763549805
2719	18.945	267.996002197266
2720	18.95	317.316528320313
2721	18.955	357.832305908203
2722	18.961	380.459411621094
2723	18.966	394.965087890625
2724	18.975	7.04986906051636
2725	18.98	6.85585689544678
2726	18.984	6.91901302337646
2727	18.989	7.48529291152954
2728	18.993	8.36620903015137
2729	18.998	8.95985889434814
2730	19.002	8.75696563720703
2731	19.007	8.12784671783447
2732	19.012	7.95322704315186
2733	19.016	8.49392032623291
2734	19.021	9.1961030960083
2735	19.025	9.34395694732666
2736	19.03	8.86387634277344
2737	19.034	8.40299034118652
2738	19.039	8.19365310668945
2739	19.043	7.85965061187744
2740	19.048	7.43875312805176
2741	19.052	7.31961631774902
2742	19.057	7.52024459838867
2743	19.061	7.80210876464844
2744	19.066	7.9843544960022
2745	19.071	7.93309259414673
2746	19.075	7.59459018707275
2747	19.08	7.16223955154419
2748	19.084	6.92248296737671
2749	19.089	6.9557032585144
2750	19.093	7.15856599807739
2751	19.098	7.38507270812988
2752	19.102	7.5159592628479
2753	19.107	7.61095333099365
2754	19.111	7.83630275726318
2755	19.116	8.16193962097168
2756	19.12	8.3942346572876
2757	19.125	8.5344352722168
2758	19.13	8.59754180908203
2759	19.134	8.3763484954834
2760	19.139	7.83882761001587
2761	19.143	7.32205486297607
2762	19.148	7.06752777099609
2763	19.152	13.0612926483154
2764	19.157	13.7773761749268
2765	19.162	14.3056335449219
2766	19.167	14.1454010009766
2767	19.173	13.4685964584351
2768	19.178	12.9808101654053
2769	19.183	12.7771835327148
2770	19.188	12.5995607376099
2771	19.193	12.4878606796265
2772	19.198	12.3703088760376
2773	19.203	12.2294082641602
2774	19.208	12.4678688049316
2775	19.213	13.3692789077759
2776	19.218	14.6976585388184
2777	19.223	15.9062395095825
2778	19.228	16.4908313751221
2779	19.233	16.7816772460938
2780	19.239	17.8666667938232
2781	19.244	19.9716377258301
2782	19.249	22.0755348205566
2783	19.254	23.1704902648926
2784	19.259	23.1423454284668
2785	19.264	22.9052562713623
2786	19.269	24.1326484680176
2787	19.274	27.8491706848145
2788	19.279	32.5204620361328
2789	19.284	35.6018905639648
2790	19.289	36.5112152099609
2791	19.294	35.8795013427734
2792	19.299	34.0365943908691
2793	19.305	31.4886379241943
2794	19.31	28.516975402832
2795	19.315	25.407564163208
2796	19.32	22.8311805725098
2797	19.325	21.3368396759033
2798	19.33	21.3199481964111
2799	19.335	22.5141544342041
2800	19.34	23.68239402771
2801	19.345	24.1283512115479
2802	19.35	24.1913604736328
2803	19.355	23.860164642334
2804	19.36	22.7004547119141
2805	19.365	20.7965126037598
2806	19.371	18.5686321258545
2807	19.376	16.6642227172852
2808	19.381	15.8417081832886
2809	19.386	15.9237670898438
2810	19.391	15.9442729949951
2811	19.396	15.4771432876587
2812	19.401	14.8448610305786
2813	19.406	14.4042263031006
2814	19.411	14.1393909454346
2815	19.416	13.9769468307495
2816	19.421	14.0126132965088
2817	19.426	14.0893278121948
2818	19.432	13.8306255340576
2819	19.437	13.2967596054077
2820	19.442	12.8094863891602
2821	19.447	12.5775861740112
2822	19.452	12.6180839538574
2823	19.457	12.6945066452026
2824	19.462	12.5656862258911
2825	19.467	12.1620531082153
2826	19.472	11.4929285049438
2827	19.477	10.9622211456299
2828	19.482	11.1044998168945
2829	19.487	11.7632369995117
2830	19.492	12.4856157302856
2831	19.498	13.1218547821045
2832	19.503	13.5628643035889
2833	19.508	13.74560546875
2834	19.513	13.7765159606934
2835	19.518	13.7698154449463
2836	19.523	13.816951751709
2837	19.528	13.8820819854736
2838	19.533	13.7157497406006
2839	19.538	13.3834266662598
2840	19.543	13.4120540618896
2841	19.548	14.0563278198242
2842	19.553	14.9278039932251
2843	19.558	15.3652610778809
2844	19.564	15.2142419815063
2845	19.569	15.0653343200684
2846	19.574	15.0856676101685
2847	19.579	14.8018102645874
2848	19.584	14.389012336731
2849	19.589	14.3363838195801
2850	19.594	14.4085178375244
2851	19.599	14.2848052978516
2852	19.604	14.2212009429932
2853	19.609	14.3447561264038
2854	19.614	14.3452053070068
2855	19.619	14.0809106826782
2856	19.624	13.7782230377197
2857	19.63	13.8073959350586
2858	19.635	14.0129337310791
2859	19.64	13.8285694122314
2860	19.645	13.2607955932617
2861	19.65	12.9510631561279
2862	19.655	13.3407001495361
2863	19.66	13.9664478302002
2864	19.665	14.0750150680542
2865	19.67	13.6548414230347
2866	19.675	13.1710653305054
2867	19.68	13.0300540924072
2868	19.685	13.2035160064697
2869	19.69	13.2233791351318
2870	19.696	12.8900623321533
2871	19.701	12.3795871734619
2872	19.706	11.8908386230469
2873	19.711	11.7081823348999
2874	19.716	11.9450960159302
2875	19.721	12.1946783065796
2876	19.726	12.0745983123779
2877	19.731	11.8012342453003
2878	19.736	11.7814102172852
2879	19.741	11.8833637237549
2880	19.746	11.7046937942505
2881	19.751	11.3794574737549
2882	19.756	11.3947525024414
2883	19.762	11.8240413665771
2884	19.767	12.3910789489746
2885	19.772	12.8806915283203
2886	19.777	13.1723127365112
2887	19.782	13.5103139877319
2888	19.787	14.2527656555176
2889	19.792	15.1491298675537
2890	19.797	15.5517330169678
2891	19.802	15.2134761810303
